userId,contentId,contentConsumeOrder,subSectorId,subSectorName,themeTagId,subThemeTagsIds,regionTagsIds
user-040820,1149885,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-040832,1149757,5,1,Info National,13,"[56, 102, 401, 463]",[]
user-040832,1149949,6,1,Info National,13,[102],[]
user-040832,1149792,7,1,Info National,2,[],[]
user-040832,1149672,8,1,Info National,5,[295],[]
user-040833,1149660,0,1,Info National,2,"[71, 151]",[]
user-040833,1149671,1,1,Info National,5,[84],[8]
user-040833,1149653,2,24,Toronto,18,[204],"[26, 27, 28]"
user-040833,1149670,3,1,Info National,18,[347],[16]
user-040833,1149892,4,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-040833,1149524,5,2,Grand Montréal,18,[204],[8]
user-040849,1149660,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-040849,1148570,1,1,Info National,13,[102],[]
user-040850,1149671,0,1,Info National,2,[],[]
user-040850,1149740,1,3,Québec,18,[65],[9]
user-040851,1149671,0,21,Nouveau-Brunswick,6,"[41, 376]",[24]
user-040852,1148570,0,1,Info National,5,[84],[8]
user-040853,1149631,0,1,Info National,18,[347],[16]
user-040853,1149671,1,7,Saguenay–Lac-St-Jean,17,[94],[10]
user-040853,1149944,2,1,Info National,15,[65],[]
user-040854,1149738,0,5,Estrie,17,[27],[10]
user-040867,1149759,1,1,Info National,5,[102],[]
user-040868,1149448,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-040869,1046474,0,1,Info National,13,[102],[]
user-040870,1148971,0,1,Info National,2,"[173, 204]",[]
user-040870,1149558,1,3,Québec,6,[270],[9]
user-040871,1149882,0,6,Mauricie–Centre-du-Québec,5,[92],[7]
user-040872,1149682,0,3,Québec,18,[65],[9]
user-040872,1149966,1,1,Info National,2,"[71, 151]",[]
user-040873,1149671,0,1,Info National,18,[347],[16]
user-040873,1149558,1,1,Info National,15,[65],[]
user-040886,1149671,1,1,Info National,13,"[71, 102]",[]
user-040886,1149927,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-040887,1149671,0,1,Info National,13,[102],[]
user-040887,1148570,1,1,Info National,2,[],[]
user-040887,1149673,2,3,Québec,18,[65],[9]
user-040887,1149892,3,1,Info National,5,[84],[8]
user-040888,1149623,0,1,Info National,18,[347],[16]
user-040888,1149671,1,1,Info National,15,[65],[]
user-040889,1149599,0,31,Arts,11,[19],[]
user-040889,1149671,1,1,Info National,13,"[101, 266]",[]
user-040908,1149763,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-040908,1149902,1,1,Info National,13,[102],[]
user-040909,1149634,0,1,Info National,5,[84],[8]
user-040910,1149892,0,3,Québec,17,[355],[9]
user-040910,1149955,1,1,Info National,2,"[173, 204]",[]
user-040911,1149653,0,3,Québec,18,[65],[9]
user-040911,1149759,1,24,Toronto,17,"[27, 51]","[26, 27, 28]"
user-040911,1149894,2,1,Info National,2,"[173, 462]",[]
user-040911,1149614,3,54,Espaces autochtones,17,[96],[]
user-040911,1149892,4,1,Info National,2,"[71, 151]",[]
user-040926,1149614,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-040927,1149911,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-040928,1148400,0,1,Info National,13,[102],[]
user-040928,1141400,1,1,Info National,2,[],[]
user-040929,1149894,0,3,Québec,17,[355],[9]
user-040929,1149558,1,6,Mauricie–Centre-du-Québec,5,[92],[7]
user-040930,1149623,0,3,Québec,18,[65],[9]
user-040930,1149671,1,21,Nouveau-Brunswick,8,[215],"[19, 23, 24, 25]"
user-040931,1149892,0,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-040932,1149671,0,21,Nouveau-Brunswick,17,"[30, 371]",[24]
user-040949,1149671,0,1,Info National,2,"[148, 162]",[]
user-040949,1149599,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-040949,1149819,2,1,Info National,13,[102],[]
user-040949,1149899,3,1,Info National,2,[],[]
user-040949,1149892,4,5,Estrie,18,[65],[4]
user-040950,1149661,0,1,Info National,2,"[173, 462]",[]
user-040950,1149759,1,1,Info National,5,[84],[8]
user-040950,1149553,2,1,Info National,15,[65],[]
user-040950,1149880,3,31,Arts,11,[110],[]
user-040950,1149677,4,1,Info National,2,"[148, 202]",[]
user-040968,1109428,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-040968,1094536,2,1,Info National,13,[102],[]
user-040968,1134140,3,3,Québec,18,[],[9]
user-040969,1149493,0,1,Info National,5,[84],[8]
user-040970,1149671,0,3,Québec,6,[270],[9]
user-040970,1149943,1,1,Info National,13,"[102, 209]",[]
user-040970,1149757,2,1,Info National,2,"[1, 148, 151, 211]",[]
user-040970,1149955,3,1,Info National,2,"[71, 151]",[]
user-040971,1149599,0,1,Info National,5,[84],[8]
user-040972,1149943,0,1,Info National,18,[347],[16]
user-040987,1149626,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-040987,1149757,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-040987,1149663,3,1,Info National,13,[102],[]
user-040988,1149961,0,1,Info National,2,[],[]
user-040988,1149084,1,3,Québec,18,[65],[9]
user-040989,1149626,0,1,Info National,2,"[173, 462]",[]
user-040989,1149297,1,1,Info National,2,"[71, 151]",[]
user-040990,1149664,0,1,Info National,18,[347],[16]
user-040991,1149412,0,1,Info National,15,[65],[]
user-040991,1149298,1,1,Info National,2,"[50, 148]",[]
user-041009,1144637,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041009,1149420,1,1,Info National,13,[102],[]
user-041010,1149499,0,3,Québec,6,[270],[9]
user-041010,1149448,1,3,Québec,18,[65],[9]
user-041010,1149526,2,1,Info National,5,[295],[]
user-041011,1149493,0,1,Info National,2,"[173, 462]",[]
user-041011,1148925,1,1,Info National,2,"[71, 151]",[]
user-041012,1149759,0,1,Info National,5,[84],[8]
user-041013,1149759,0,1,Info National,2,"[16, 148]",[]
user-041013,1149553,1,1,Info National,2,"[148, 202]",[]
user-041031,1133159,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041032,1149671,0,3,Québec,8,[54],[9]
user-041032,1149679,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041032,1149043,2,1,Info National,13,[102],[]
user-041032,1149438,3,1,Info National,5,[84],[8]
user-041033,1149671,0,3,Québec,18,[65],[9]
user-041034,1149910,0,24,Toronto,17,"[27, 51]","[26, 27, 28]"
user-041034,1140527,1,21,Nouveau-Brunswick,8,[215],"[19, 23, 24, 25]"
user-041035,1148570,0,1,Info National,5,"[1, 148]",[]
user-041036,1149884,0,2,Grand Montréal,18,[204],[8]
user-041052,1149892,4,1,Info National,2,"[148, 162]",[]
user-041052,1149996,5,1,Info National,13,"[71, 102]",[]
user-041053,1149635,0,1,Info National,13,[102],[]
user-041053,1149015,1,3,Québec,18,[65],[9]
user-041053,1149499,2,1,Info National,2,"[1, 148, 151, 211]",[]
user-041054,1149704,0,1,Info National,5,[84],[8]
user-041054,1149673,1,24,Toronto,18,[204],"[26, 27, 28]"
user-041054,1149943,2,1,Info National,18,[347],[16]
user-041054,1149945,3,1,Info National,15,[65],[]
user-041054,1149438,4,1,Info National,13,"[101, 266]",[]
user-041071,1149671,1,3,Québec,8,[54],[9]
user-041071,1149757,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041071,1149661,3,1,Info National,13,[102],[]
user-041071,1149910,4,1,Info National,5,[84],[8]
user-041072,1149671,0,1,Info National,2,"[173, 204]",[]
user-041073,1149664,0,1,Info National,2,"[173, 462]",[]
user-041073,1149669,1,1,Info National,2,"[71, 151]",[]
user-041073,1149738,2,1,Info National,5,[84],[8]
user-041073,1149740,3,1,Info National,15,[65],[]
user-041073,1149892,4,1,Info National,2,"[148, 202]",[]
user-041092,1096441,1,1,Info National,13,[102],[]
user-041093,1149664,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-041093,1149458,1,9,Ottawa–Gatineau,13,[203],[12]
user-041093,1148499,2,1,Info National,13,"[102, 209]",[]
user-041093,1148061,3,1,Info National,2,"[173, 462]",[]
user-041093,1148619,4,1,Info National,5,[84],[8]
user-041093,1149660,5,2,Grand Montréal,18,[204],[8]
user-041094,1149558,0,1,Info National,2,"[173, 202]",[]
user-041095,1149671,0,31,Arts,11,[9],[8]
user-041095,1149892,1,9,Ottawa–Gatineau,13,"[84, 102, 375]",[12]
user-041112,1149671,1,1,Info National,2,"[148, 162]",[]
user-041112,1149850,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041113,1149653,0,1,Info National,13,[102],[]
user-041113,1149671,1,9,Ottawa–Gatineau,18,[204],[12]
user-041114,1149553,0,1,Info National,5,[84],[8]
user-041114,1149623,1,1,Info National,2,[],[]
user-041114,1149955,2,3,Québec,17,[355],[9]
user-041114,1149892,3,1,Info National,2,"[173, 204]",[]
user-041115,1149675,0,3,Québec,6,[270],[9]
user-041115,1149614,1,3,Québec,20,[370],[9]
user-041127,1149675,1,1,Info National,2,"[148, 162]",[]
user-041128,1149599,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041128,1149671,1,1,Info National,13,[102],[]
user-041128,1149850,2,1,Info National,5,[84],[8]
user-041128,1149603,3,24,Toronto,18,[363],"[26, 27, 28]"
user-041129,1149553,0,1,Info National,2,"[173, 204]",[]
user-041130,1137506,0,10,Alberta,6,[41],[13]
user-041130,1095640,1,1,Info National,5,[295],[]
user-041131,1149553,0,1,Info National,2,"[71, 151]",[]
user-041131,1149914,1,1,Info National,5,[84],[8]
user-041142,1149927,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041143,1149512,0,1,Info National,13,[102],[]
user-041143,1149675,1,1,Info National,5,[84],[8]
user-041143,1148570,2,5,Estrie,18,[65],[4]
user-041144,1148418,0,1,Info National,18,"[75, 215]",[8]
user-041144,1149650,1,1,Info National,2,"[71, 151]",[]
user-041145,1149671,0,1,Info National,5,[84],[8]
user-041145,1149892,1,1,Info National,18,[347],[16]
user-041146,1149892,0,1,Info National,15,[65],[]
user-041146,1146699,1,60,Thématique,9,[300],[]
user-041167,1111614,1,1,Info National,2,"[148, 162]",[]
user-041167,1148570,2,1,Info National,13,[102],[]
user-041168,1149550,0,1,Info National,2,"[173, 462]",[]
user-041168,1149550,1,1,Info National,5,[84],[8]
user-041169,1149883,0,60,Thématique,9,[300],[]
user-041169,1149653,1,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-041169,1149892,2,1,Info National,5,"[1, 148]",[]
user-041170,1149757,0,2,Grand Montréal,18,[204],[8]
user-041170,1149883,1,1,Info National,2,[202],[]
user-041170,1149617,2,1,Info National,13,[],[8]
user-041180,1149286,0,3,Québec,8,[54],[9]
user-041180,1149623,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041181,1147094,0,1,Info National,13,[102],[]
user-041181,1147094,1,3,Québec,17,[355],[9]
user-041182,1149892,0,3,Québec,18,[65],[9]
user-041182,1149927,1,1,Info National,5,[84],[8]
user-041183,1149458,0,1,Info National,18,[347],[16]
user-041184,1149614,0,1,Info National,15,[65],[]
user-041184,1149892,1,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-041185,1148990,0,4,Abitibi–Témiscamingue,13,"[102, 240]",[1]
user-041205,1149679,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041205,1149902,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041205,1149924,2,1,Info National,13,[102],[]
user-041205,1149614,3,1,Info National,5,[84],[8]
user-041205,1149892,4,1,Info National,2,[],[]
user-041206,1149671,0,1,Info National,2,"[71, 151]",[]
user-041206,1144113,1,1,Info National,5,[84],[8]
user-041206,1145692,2,1,Info National,18,[347],[16]
user-041206,1148570,3,1,Info National,2,"[16, 148]",[]
user-041206,1007292,4,31,Arts,11,[110],[]
user-041229,1149499,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041229,1149553,1,1,Info National,13,[102],[]
user-041230,1128424,0,9,Ottawa–Gatineau,18,[204],[12]
user-041230,1118658,1,1,Info National,2,[],[]
user-041231,1149458,0,3,Québec,18,[65],[9]
user-041231,1149553,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-041231,1149379,2,1,Info National,2,"[71, 151]",[]
user-041231,1149457,3,1,Info National,18,[347],[16]
user-041232,1149892,0,1,Info National,15,[65],[]
user-041233,1149614,0,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-041246,1149796,3,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041246,1149796,4,1,Info National,2,"[148, 162]",[]
user-041246,1140905,5,1,Info National,13,"[56, 102, 401, 463]",[]
user-041246,1149796,6,1,Info National,13,[102],[]
user-041247,1148570,0,9,Ottawa–Gatineau,18,[204],[12]
user-041247,1149078,1,1,Info National,5,[84],[8]
user-041248,1149927,0,5,Estrie,18,[169],[4]
user-041249,1149653,0,3,Québec,20,[370],[9]
user-041249,1149759,1,5,Estrie,18,[65],[4]
user-041250,1149023,0,3,Québec,18,[65],[9]
user-041267,1149626,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041267,1149882,2,3,Québec,8,[54],[9]
user-041268,1149315,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041268,1149688,1,1,Info National,13,[102],[]
user-041269,1149757,0,13,Saskatchewan,18,[204],[16]
user-041269,1149675,1,1,Info National,2,"[173, 204]",[]
user-041269,1149799,2,3,Québec,6,[270],[9]
user-041269,1149671,3,21,Nouveau-Brunswick,8,[215],"[19, 23, 24, 25]"
user-041270,1149614,0,1,Info National,2,"[173, 462]",[]
user-041270,1149892,1,1,Info National,2,"[71, 151]",[]
user-041284,1149883,0,1,Info National,13,[102],[]
user-041284,1149647,1,1,Info National,2,[],[]
user-041285,1149563,0,1,Info National,2,"[71, 151]",[]
user-041285,1149927,1,1,Info National,5,[84],[8]
user-041285,1149341,2,24,Toronto,18,[204],"[26, 27, 28]"
user-041286,1100679,0,1,Info National,18,[347],[16]
user-041286,1149599,1,7,Saguenay–Lac-St-Jean,17,[94],[10]
user-041286,1148570,2,5,Estrie,17,[27],[10]
user-041286,1148570,3,1,Info National,13,"[101, 266]",[]
user-041287,1149892,0,9,Ottawa–Gatineau,13,"[101, 136]",[12]
user-041305,1149423,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041306,1149739,0,1,Info National,13,[102],[]
user-041306,1149740,1,1,Info National,2,[],[]
user-041306,1149927,2,24,Toronto,18,[363],"[26, 27, 28]"
user-041306,1149675,3,5,Estrie,18,[65],[4]
user-041306,1149784,4,3,Québec,18,[65],[9]
user-041306,1149417,5,1,Info National,2,"[71, 151]",[]
user-041306,1149614,6,1,Info National,5,[84],[8]
user-041306,1149892,7,1,Info National,18,[347],[16]
user-041306,1149917,8,1,Info National,15,[65],[]
user-041319,1149739,14,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041319,1149009,15,1,Info National,13,"[56, 102, 401, 463]",[]
user-041319,1149023,16,6,Mauricie–Centre-du-Québec,13,[326],[7]
user-041319,1148418,17,1,Info National,13,[102],[]
user-041320,1149927,0,1,Info National,5,[84],[8]
user-041321,1149347,0,24,Toronto,18,[363],"[26, 27, 28]"
user-041321,1149064,1,5,Estrie,18,[357],[4]
user-041322,1149892,0,1,Info National,5,[84],[8]
user-041322,1149971,1,24,Toronto,18,[204],"[26, 27, 28]"
user-041322,1149955,2,1,Info National,18,[347],[16]
user-041340,1149623,0,1,Info National,2,"[148, 162]",[]
user-041341,1149599,0,1,Info National,5,[102],[]
user-041341,1149558,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041342,1149671,0,1,Info National,13,[102],[]
user-041342,1149923,1,1,Info National,5,[84],[8]
user-041342,1148086,2,1,Info National,2,[],[]
user-041342,1149892,3,5,Estrie,18,[169],[4]
user-041342,1149840,4,5,Estrie,18,[357],[4]
user-041343,1149966,0,1,Info National,2,"[173, 204]",[]
user-041344,1149935,0,3,Québec,6,[270],[9]
user-041350,1149784,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041351,1145902,0,1,Info National,13,[102],[]
user-041351,1141052,1,3,Québec,17,[355],[9]
user-041352,1149671,0,3,Québec,18,[65],[9]
user-041352,1149623,1,1,Info National,2,"[71, 151]",[]
user-041353,1121929,0,1,Info National,5,[84],[8]
user-041354,1149639,0,1,Info National,15,[65],[]
user-041355,1149671,0,1,Info National,5,[229],[]
user-041355,1149817,1,60,Thématique,9,[300],[]
user-041355,1149675,2,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-041373,1149892,1,1,Info National,2,"[148, 162]",[]
user-041374,1149614,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041374,1149892,1,1,Info National,13,[102],[]
user-041374,1149917,2,1,Info National,5,[84],[8]
user-041374,1149927,3,1,Info National,2,[],[]
user-041375,1149664,0,3,Québec,18,[65],[9]
user-041376,1149617,0,1,Info National,2,"[1, 148, 151, 211]",[]
user-041376,1147216,1,1,Info National,5,[84],[8]
user-041377,1149658,0,30,Sports,6,[41],[]
user-041377,1149599,1,1,Info National,18,[347],[16]
user-041388,1149679,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041389,1149614,0,1,Info National,13,[102],[]
user-041389,1146699,1,1,Info National,5,[84],[8]
user-041390,1149484,0,1,Info National,18,"[75, 215]",[8]
user-041390,1149599,1,1,Info National,5,[84],[8]
user-041390,1148570,2,1,Info National,2,"[148, 202]",[]
user-041390,1142460,3,1,Info National,13,"[101, 266]",[]
user-041390,1149558,4,2,Grand Montréal,18,[204],[8]
user-041390,1149553,5,7,Saguenay–Lac-St-Jean,13,"[95, 400]",[10]
user-041390,1149671,6,1,Info National,2,[202],[]
user-041406,1148570,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041407,1149599,0,1,Info National,2,"[148, 162]",[]
user-041407,1149675,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041407,1149927,2,1,Info National,13,[102],[]
user-041408,1149479,0,1,Info National,5,[84],[8]
user-041408,1149614,1,1,Info National,2,[],[]
user-041408,1149892,2,7,Saguenay–Lac-St-Jean,15,[65],[10]
user-041409,1149479,0,1,Info National,13,"[102, 209]",[]
user-041410,1149757,0,1,Info National,18,"[75, 215]",[8]
user-041411,1126348,0,1,Info National,2,"[71, 151]",[]
user-041427,1149669,0,1,Info National,2,"[148, 162]",[]
user-041427,1149373,1,3,Québec,18,[204],[9]
user-041427,1149635,2,1,Info National,13,"[71, 102]",[]
user-041427,1149599,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-041428,1149671,0,1,Info National,13,[102],[]
user-041428,1148869,1,3,Québec,18,[65],[9]
user-041429,1149704,0,1,Info National,18,"[75, 215]",[8]
user-041429,1149943,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-041429,1149943,2,1,Info National,5,[84],[8]
user-041430,1149759,0,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-041445,1148570,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041446,1148956,0,1,Info National,13,[102],[]
user-041446,1148343,1,1,Info National,5,[84],[8]
user-041447,1148570,0,1,Info National,2,[],[]
user-041448,1149671,0,3,Québec,17,[355],[9]
user-041448,1149480,1,1,Info National,2,"[71, 151]",[]
user-041448,1149626,2,1,Info National,5,[84],[8]
user-041448,1149740,3,1,Info National,18,[347],[16]
user-041448,1149458,4,1,Info National,15,[65],[]
user-041448,1149892,5,1,Info National,5,[244],[]
user-041464,1013825,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041465,1148418,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041465,1149368,1,1,Info National,13,[102],[]
user-041466,1149599,0,1,Info National,2,[],[]
user-041467,1149349,0,1,Info National,2,"[173, 204]",[]
user-041467,1149757,1,17,Bas-Saint-Laurent,8,[169],[20]
user-041468,1149671,0,3,Québec,18,[65],[9]
user-041469,1148656,0,1,Info National,2,"[173, 462]",[]
user-041470,1149563,0,1,Info National,18,"[75, 215]",[8]
user-041470,1149280,1,1,Info National,5,[84],[8]
user-041486,1024277,0,2,Grand Montréal,18,[204],[8]
user-041486,353184,1,1,Info National,2,"[148, 162]",[]
user-041487,1148570,0,1,Info National,13,"[71, 102]",[]
user-041487,1148617,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041488,1149671,0,1,Info National,13,[102],[]
user-041488,1149653,1,3,Québec,18,[65],[9]
user-041488,1149661,2,1,Info National,2,"[173, 462]",[]
user-041488,1149672,3,1,Info National,2,"[1, 148, 151, 211]",[]
user-041488,1149927,4,1,Info National,18,[347],[16]
user-041488,1149996,5,1,Info National,2,"[148, 202]",[]
user-041502,1149458,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041502,1149945,1,1,Info National,2,"[148, 162]",[]
user-041502,1149945,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041502,1149850,3,1,Info National,13,[102],[]
user-041502,1149892,4,1,Info National,5,[84],[8]
user-041502,1149614,5,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-041502,1149941,6,3,Québec,18,[65],[9]
user-041503,1149458,0,1,Info National,5,[295],[]
user-041503,1149880,1,21,Nouveau-Brunswick,8,[215],"[19, 23, 24, 25]"
user-041503,1149741,2,1,Info National,13,"[102, 209]",[]
user-041521,1149927,0,3,Québec,8,[54],[9]
user-041521,1149869,1,3,Québec,18,[204],[9]
user-041521,1149599,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041521,1149671,3,1,Info National,13,[102],[]
user-041521,1149892,4,1,Info National,5,[84],[8]
user-041521,1149955,5,1,Info National,2,"[173, 462]",[]
user-041521,1149983,6,1,Info National,18,"[75, 215]",[8]
user-041521,1149910,7,1,Info National,2,"[1, 148, 151, 211]",[]
user-041522,1149892,0,1,Info National,5,[84],[8]
user-041522,1149663,1,24,Toronto,18,[204],"[26, 27, 28]"
user-041535,1149653,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041535,1149569,1,1,Info National,13,[102],[]
user-041536,1149567,0,1,Info National,2,[],[]
user-041536,1148570,1,1,Info National,2,"[173, 204]",[]
user-041536,1149526,2,3,Québec,18,[65],[9]
user-041537,1149130,0,1,Info National,2,"[173, 462]",[]
user-041537,1149608,1,1,Info National,2,"[71, 151]",[]
user-041538,1149913,0,1,Info National,5,[84],[8]
user-041538,1149967,1,1,Info National,18,[347],[16]
user-041539,1149923,0,1,Info National,15,[65],[]
user-041554,1149623,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041554,1149661,3,3,Québec,8,[54],[9]
user-041554,1113359,4,1,Info National,13,"[56, 102, 401, 463]",[]
user-041554,1149759,5,1,Info National,13,[102],[]
user-041555,1149892,0,9,Ottawa–Gatineau,18,[204],[12]
user-041555,1130609,1,1,Info National,5,[84],[8]
user-041555,1149614,2,5,Estrie,18,[65],[4]
user-041556,1149623,0,3,Québec,18,[65],[9]
user-041556,1149558,1,21,Nouveau-Brunswick,8,[215],"[19, 23, 24, 25]"
user-041557,1149816,0,21,Nouveau-Brunswick,6,"[41, 376]",[24]
user-041571,1149671,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041571,1149955,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-041571,1149892,3,1,Info National,13,[102],[]
user-041572,1149594,0,9,Ottawa–Gatineau,18,[204],[12]
user-041573,1149623,0,1,Info National,5,[84],[8]
user-041574,1148570,0,1,Info National,2,[],[]
user-041574,1149892,1,3,Québec,17,[355],[9]
user-041575,1149570,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-041575,1149553,1,3,Québec,18,[65],[9]
user-041575,1148570,2,1,Info National,2,"[1, 148, 151, 211]",[]
user-041588,1149892,3,1,Info National,13,[102],[]
user-041589,1149623,0,3,Québec,18,[65],[9]
user-041590,1149688,0,1,Info National,2,"[71, 151]",[]
user-041590,1149315,1,1,Info National,5,[84],[8]
user-041591,1149458,0,1,Info National,18,[347],[16]
user-041591,1149585,1,1,Info National,15,[65],[]
user-041592,1149628,0,5,Estrie,17,[27],[10]
user-041593,1145605,0,1,Info National,5,[229],[]
user-041593,625386,1,1,Info National,5,[244],[]
user-041594,1149671,0,7,Saguenay–Lac-St-Jean,13,[96],[10]
user-041609,1149553,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041610,1149892,0,1,Info National,13,[102],[]
user-041610,1149892,1,1,Info National,5,[84],[8]
user-041611,1149671,0,1,Info National,2,[],[]
user-041612,1149626,0,6,Mauricie–Centre-du-Québec,2,[101],"[4, 7]"
user-041612,1149558,1,1,Info National,2,"[173, 462]",[]
user-041613,1149614,0,1,Info National,2,"[16, 148]",[]
user-041614,1149671,0,1,Info National,13,"[101, 266]",[]
user-041615,1149671,0,1,Info National,5,"[1, 148]",[]
user-041616,1149626,0,2,Grand Montréal,18,[204],[8]
user-041629,1149614,3,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041630,1149864,0,1,Info National,13,"[71, 102]",[]
user-041630,1149781,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041630,1149738,2,1,Info National,13,[102],[]
user-041631,1149634,0,1,Info National,2,[],[]
user-041631,1149554,1,3,Québec,18,[65],[9]
user-041631,1149917,2,1,Info National,13,"[102, 209]",[]
user-041631,1149614,3,1,Info National,5,[84],[8]
user-041632,1149498,0,24,Toronto,18,[204],"[26, 27, 28]"
user-041633,1149599,0,1,Info National,18,[347],[16]
user-041654,1148570,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041654,1148570,1,1,Info National,2,"[148, 162]",[]
user-041655,1149599,0,3,Québec,8,[54],[9]
user-041655,1148570,1,1,Info National,13,"[71, 102]",[]
user-041656,1149757,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041656,1149526,1,1,Info National,13,[102],[]
user-041656,1149675,2,1,Info National,2,[],[]
user-041656,1149661,3,24,Toronto,18,[363],"[26, 27, 28]"
user-041656,1149869,4,24,Toronto,17,[65],[27]
user-041656,1149910,5,3,Québec,18,[65],[9]
user-041671,1149617,2,3,Québec,8,[54],[9]
user-041672,1149640,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041672,1149653,1,1,Info National,13,[102],[]
user-041672,1149614,2,1,Info National,2,[],[]
user-041672,1149892,3,1,Info National,5,[84],[8]
user-041672,1149917,4,1,Info National,18,[347],[16]
user-041673,1149671,0,1,Info National,15,[65],[]
user-041673,1149671,1,1,Info National,5,"[1, 148]",[]
user-041674,1149784,0,2,Grand Montréal,18,[204],[8]
user-041674,1149892,1,2,Grand Montréal,17,[178],[8]
user-041694,1093078,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-041694,1080132,2,1,Info National,13,[102],[]
user-041694,1149623,3,1,Info National,5,[84],[8]
user-041695,1149675,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-041695,1149660,1,1,Info National,2,"[173, 204]",[]
user-041695,1149927,2,3,Québec,18,[65],[9]
user-041695,1149671,3,1,Info National,13,"[102, 209]",[]
user-041696,1024825,0,1,Info National,2,"[173, 462]",[]
user-041697,1149405,0,1,Info National,2,"[71, 151]",[]
user-041697,1149955,1,1,Info National,5,[84],[8]
user-041710,1149945,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-041710,1149030,3,1,Info National,2,"[148, 162]",[]
user-041710,1149955,4,1,Info National,13,"[71, 102]",[]
user-041711,1149784,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-041711,1149675,1,1,Info National,13,[102],[]
user-041712,1149042,0,1,Info National,5,[84],[8]
